waveform	[0]		[1]	
t0	2013-04-17  15:24:11,		2013-04-17  15:24:11,	
delta t	1,000000E-8		1,000000E-8	

time[0]	Y[0]	time[1]	Y[1]
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	2,865447E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	2,865447E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	2,865447E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	2,865447E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	-1,428922E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	2,865447E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	2,865447E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	-1,428922E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	2,865447E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	2,865447E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	2,865447E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	2,865447E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	-1,428922E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	-1,428922E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	2,865447E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	2,865447E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	2,865447E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	2,865447E-2
2013-04-17  15:24:11,	1,227455E-1	2013-04-17  15:24:11,	2,865447E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	-1,428922E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	2,865447E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	2,865447E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	2,865447E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	2,865447E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	2,865447E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	2,865447E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	2,865447E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	-1,428922E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	2,865447E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	-1,428922E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	2,865447E-2
2013-04-17  15:24:11,	3,731135E-2	2013-04-17  15:24:11,	-1,428922E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	2,865447E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	-1,428922E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	-1,428922E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	2,865447E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	-1,428922E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	-1,428922E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	2,865447E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	-1,428922E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	2,865447E-2
2013-04-17  15:24:11,	3,731135E-2	2013-04-17  15:24:11,	-1,428922E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	2,865447E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	2,865447E-2
2013-04-17  15:24:11,	3,731135E-2	2013-04-17  15:24:11,	2,865447E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	2,865447E-2
2013-04-17  15:24:11,	3,731135E-2	2013-04-17  15:24:11,	2,865447E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	-1,428922E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	2,865447E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	2,865447E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	2,865447E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	-1,428922E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	-1,428922E-2
2013-04-17  15:24:11,	8,002845E-2	2013-04-17  15:24:11,	2,865447E-2
